scorer,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000,DLC_dlcrnetms5_optopreycapFeb16shuffle1_150000
individuals,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,mouse,single,single,single,single,single,single
bodyparts,nose,nose,nose,Rear,Rear,Rear,Lear,Lear,Lear,headbase,headbase,headbase,spine,spine,spine,tailbase,tailbase,tailbase,anteriorC,anteriorC,anteriorC,posteriorC,posteriorC,posteriorC
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
6875,1002.726,150.975,1.0,972.129,154.015,1.0,987.823,125.658,1.0,974.578,137.82,1.0,948.743,123.063,1.0,923.385,129.279,1.0,1003.314,185.097,1.0,1011.573,183.812,1.0
6876,1002.69,150.982,1.0,971.907,153.823,1.0,987.761,125.658,1.0,974.397,137.768,1.0,948.845,122.958,1.0,923.423,129.279,1.0,1003.314,185.097,1.0,1011.799,183.723,1.0
6877,1002.497,150.982,1.0,971.718,152.959,1.0,987.761,125.658,1.0,974.36,137.412,1.0,948.931,122.754,1.0,923.709,129.278,1.0,1003.314,185.202,1.0,1011.799,183.651,1.0
6878,1002.497,150.975,1.0,971.69,152.867,1.0,987.844,125.658,1.0,974.36,137.213,1.0,949.075,122.754,1.0,923.876,129.1,1.0,1002.829,185.202,0.9990000128746033,1011.799,183.651,1.0
6879,1002.69,150.939,1.0,971.69,152.573,1.0,987.844,125.973,1.0,974.397,137.146,1.0,949.287,122.74,1.0,924.056,128.971,1.0,1002.457,185.191,0.9990000128746033,1011.649,183.511,1.0
6880,1002.927,150.939,1.0,971.718,152.573,1.0,987.884,126.066,1.0,974.397,137.146,1.0,949.287,122.754,1.0,924.056,128.971,1.0,1002.457,185.083,1.0,1011.569,183.511,1.0
6881,1003.093,150.939,1.0,971.765,152.573,1.0,987.888,126.066,1.0,974.428,137.146,1.0,949.318,122.754,1.0,924.111,129.1,1.0,1002.829,184.92,0.984000027179718,1011.476,183.776,1.0
6882,1003.093,151.209,1.0,971.855,152.905,1.0,987.888,125.973,1.0,974.72,137.146,1.0,949.318,122.831,1.0,923.975,129.177,1.0,1002.829,184.837,0.9929999709129333,1011.435,183.8,1.0
6883,1003.093,151.227,1.0,971.972,153.196,1.0,987.884,125.84,1.0,974.798,137.131,1.0,949.22,122.845,1.0,923.975,129.304,1.0,1002.829,184.688,0.9919999837875366,1011.371,183.8,1.0
6884,1001.874,152.958,1.0,971.972,153.196,1.0,987.888,125.559,1.0,975.075,137.131,1.0,948.96,122.924,1.0,923.975,129.55,1.0,1002.829,184.468,0.9950000047683716,1011.371,184.079,1.0
6885,1001.874,152.958,1.0,972.144,153.196,1.0,987.792,124.951,1.0,975.282,137.038,1.0,948.781,122.983,1.0,923.544,129.55,1.0,1002.6,183.95,0.9850000143051147,1011.164,184.326,1.0
6886,1001.874,152.958,1.0,972.812,153.144,1.0,987.792,124.868,1.0,975.282,137.038,1.0,948.781,122.983,1.0,923.263,129.395,1.0,1002.276,183.855,0.8259999752044678,1009.75,184.543,1.0
6887,1003.196,152.363,1.0,973.051,152.728,1.0,987.798,124.868,1.0,975.282,136.949,1.0,948.767,123.0,1.0,923.058,129.395,1.0,1001.632,183.853,0.9440000057220459,1009.75,184.543,1.0
6888,1003.266,151.926,1.0,973.051,152.728,1.0,987.798,124.951,1.0,975.255,137.038,1.0,948.767,123.0,1.0,923.01,129.395,1.0,1001.587,183.787,0.9829999804496765,1009.738,184.543,1.0
6889,1003.266,151.813,1.0,973.051,152.728,1.0,987.798,124.951,1.0,975.229,137.165,1.0,948.706,123.066,1.0,922.964,129.395,1.0,1001.587,183.787,0.9789999723434448,1009.551,184.543,1.0
6890,1003.196,151.612,1.0,972.818,154.021,1.0,987.856,125.053,1.0,975.176,137.47,1.0,948.616,123.108,1.0,922.841,129.413,1.0,1001.587,183.787,0.9710000157356262,1009.738,184.514,1.0
6891,1003.11,151.015,1.0,972.67,154.022,1.0,987.86,125.161,1.0,975.168,137.47,1.0,948.596,123.108,1.0,922.747,129.413,1.0,1001.699,184.465,0.7369999885559082,1009.967,184.009,1.0
6892,1003.098,150.894,1.0,972.346,154.274,1.0,987.877,125.161,1.0,974.879,137.57,1.0,948.403,123.129,1.0,922.747,129.467,1.0,1001.699,184.465,0.9929999709129333,1010.57,183.774,1.0
6893,1002.76,150.894,1.0,972.249,154.505,1.0,987.877,125.187,1.0,974.663,137.664,1.0,948.403,123.129,1.0,922.755,129.467,1.0,1001.699,184.465,0.996999979019165,1010.776,183.619,1.0
6894,1002.561,150.894,1.0,972.249,154.505,1.0,987.877,125.187,1.0,974.405,137.664,1.0,948.403,123.019,1.0,922.755,129.678,1.0,996.386,183.739,0.9990000128746033,1010.776,183.619,1.0
6895,1002.556,151.613,1.0,972.249,154.274,1.0,987.844,125.187,1.0,974.405,137.402,1.0,948.586,123.005,1.0,922.867,129.715,1.0,995.965,183.666,0.9890000224113464,1010.57,183.619,1.0
6896,1002.479,152.067,1.0,972.249,153.9,1.0,987.652,124.723,1.0,974.405,137.146,1.0,948.607,122.601,1.0,922.914,129.715,1.0,995.965,183.643,0.9139999747276306,1009.816,183.622,1.0
6897,1002.556,152.067,1.0,972.362,153.8,1.0,987.635,124.723,1.0,974.406,137.146,1.0,948.692,122.601,1.0,923.004,129.678,1.0,995.965,183.558,0.8880000114440918,1009.732,183.622,1.0
6898,1002.201,152.214,1.0,972.362,153.8,1.0,987.447,124.723,1.0,974.55,136.99,1.0,948.692,122.601,1.0,923.241,129.605,1.0,996.113,183.558,0.6110000014305115,1006.758,183.622,1.0
6899,1001.979,152.998,1.0,972.222,153.9,1.0,987.429,124.906,1.0,974.564,136.907,1.0,948.696,122.601,1.0,923.241,129.605,1.0,996.558,183.643,0.9549999833106995,1006.079,182.954,1.0
6900,1001.979,152.998,1.0,972.185,153.9,1.0,987.428,124.972,1.0,974.564,136.907,1.0,948.788,122.601,1.0,923.241,129.448,1.0,996.558,183.643,0.796999990940094,1006.079,182.954,1.0
6901,1003.031,151.769,1.0,972.222,154.139,1.0,987.351,125.006,1.0,974.564,136.903,1.0,948.788,122.538,1.0,923.241,129.448,1.0,996.41,183.696,0.7490000128746033,1005.935,182.954,1.0
6902,1002.585,153.168,1.0,972.222,154.275,1.0,987.204,125.358,1.0,974.825,136.903,1.0,948.759,122.538,1.0,923.241,129.566,1.0,996.558,183.911,0.9890000224113464,1005.935,183.273,1.0
6903,1002.696,153.201,1.0,972.651,154.362,1.0,987.204,125.358,1.0,974.825,136.903,1.0,948.759,122.538,1.0,923.224,129.398,1.0,996.648,183.696,0.7919999957084656,1006.89,184.008,1.0
6904,1003.321,151.44,1.0,972.692,154.275,1.0,987.204,125.358,1.0,974.853,136.941,1.0,948.719,122.591,1.0,922.737,129.258,1.0,997.239,183.544,0.2460000067949295,1010.335,184.008,1.0
6905,1003.285,151.44,1.0,972.901,154.275,1.0,987.226,125.358,1.0,974.853,137.03,1.0,948.609,122.721,1.0,922.737,129.398,1.0,997.239,183.53,0.35199999809265137,1010.543,183.311,1.0
6906,1003.079,151.44,1.0,972.901,154.186,1.0,987.226,125.358,1.0,974.819,137.076,1.0,948.642,122.773,1.0,923.014,129.473,1.0,997.77,183.53,0.8769999742507935,1010.652,183.311,1.0
6907,1003.079,151.44,1.0,972.901,154.186,1.0,987.316,125.833,1.0,974.819,137.148,1.0,948.609,122.907,1.0,922.737,129.473,1.0,997.77,183.53,0.9980000257492065,1010.543,183.209,1.0
6908,1003.079,151.364,1.0,972.846,154.186,1.0,987.316,126.066,1.0,974.71,137.269,1.0,948.621,122.927,1.0,922.724,129.576,1.0,997.239,183.53,0.9919999837875366,1010.335,183.209,1.0
6909,1002.776,151.364,1.0,972.784,154.772,1.0,987.716,126.066,1.0,974.706,137.269,1.0,948.609,122.927,1.0,922.724,129.576,1.0,996.183,183.921,0.9340000152587891,1010.216,183.209,1.0
6910,1002.677,151.364,1.0,972.396,154.772,1.0,987.716,125.833,1.0,974.71,137.269,1.0,948.621,122.907,1.0,922.724,129.576,1.0,996.183,183.921,0.9909999966621399,1009.744,183.611,1.0
6911,1002.677,151.258,1.0,972.396,154.802,1.0,987.739,125.777,1.0,974.891,137.243,1.0,948.621,122.871,1.0,922.724,129.0,1.0,996.183,183.763,0.9810000061988831,1009.744,183.729,1.0
6912,1002.677,151.005,1.0,972.396,154.802,1.0,987.716,125.777,1.0,974.891,137.172,1.0,948.682,122.691,1.0,922.791,128.964,1.0,996.183,183.6,0.9100000262260437,1009.709,183.729,1.0
6913,1003.381,151.005,1.0,972.869,154.764,1.0,987.619,125.681,1.0,975.052,137.091,1.0,948.702,122.592,1.0,923.271,128.964,1.0,996.411,183.6,0.6830000281333923,1009.628,183.729,1.0
6914,1003.481,150.841,1.0,972.878,154.764,1.0,987.619,125.681,1.0,975.112,137.089,1.0,948.702,122.545,1.0,923.283,128.964,1.0,996.702,183.264,0.7440000176429749,1005.088,182.799,1.0
6915,1003.518,150.712,1.0,972.999,154.662,1.0,987.619,125.681,1.0,975.052,137.017,1.0,948.801,122.538,1.0,923.407,128.912,1.0,996.702,182.364,0.4410000145435333,1005.041,182.799,1.0
6916,1003.539,150.233,1.0,973.183,154.323,1.0,987.619,125.525,1.0,975.052,136.907,1.0,948.801,122.498,1.0,923.776,128.912,1.0,997.555,181.708,0.22100000083446503,1005.041,182.799,1.0
6917,1003.539,150.336,1.0,973.477,154.16,1.0,987.619,125.525,1.0,974.932,136.875,1.0,948.721,122.464,1.0,924.153,128.971,1.0,997.555,181.708,0.4309999942779541,1005.041,183.012,1.0
6918,1003.767,150.336,1.0,973.477,154.16,1.0,987.317,125.525,1.0,974.778,136.875,1.0,948.721,122.397,1.0,924.153,128.971,1.0,997.472,181.736,0.33799999952316284,1005.054,183.018,1.0
6919,1003.783,150.002,1.0,973.477,154.16,1.0,987.29,125.525,1.0,974.656,136.872,1.0,948.721,122.397,1.0,924.153,128.985,1.0,997.241,181.914,0.5690000057220459,1005.308,183.53,1.0
6920,1003.874,150.336,1.0,973.017,154.167,1.0,987.29,125.465,1.0,974.599,136.872,1.0,948.528,122.406,1.0,924.076,128.991,1.0,997.241,181.914,0.4359999895095825,1005.572,183.53,1.0
6921,1003.909,150.336,1.0,972.409,154.266,1.0,987.243,125.465,1.0,974.572,136.943,1.0,948.444,122.406,1.0,923.626,129.178,1.0,997.231,181.914,0.8389999866485596,1005.572,183.29,1.0
6922,1003.909,150.135,1.0,972.361,154.315,1.0,986.935,125.465,1.0,974.572,136.951,1.0,948.206,122.45,1.0,923.177,129.369,1.0,996.88,182.25,0.7120000123977661,1005.72,183.29,1.0
6923,1003.909,150.079,1.0,972.302,154.539,1.0,986.891,125.995,1.0,974.572,136.956,1.0,948.199,122.815,1.0,922.463,129.41,1.0,996.185,183.32,0.31700000166893005,1005.738,183.29,1.0
6924,1003.909,150.135,1.0,972.262,154.801,1.0,986.75,125.995,1.0,974.457,137.019,1.0,948.168,122.815,1.0,922.422,129.532,1.0,996.88,182.25,0.9700000286102295,1006.081,183.29,1.0
6925,1003.827,150.135,1.0,971.919,154.801,1.0,986.476,126.056,1.0,974.362,137.03,1.0,948.088,122.884,1.0,922.191,129.532,1.0,996.185,183.69,0.8849999904632568,1009.683,183.072,1.0
6926,1003.733,150.322,1.0,971.832,154.746,1.0,986.476,125.995,1.0,974.189,137.019,1.0,947.984,122.884,1.0,922.144,129.496,1.0,996.185,183.69,0.3370000123977661,1009.683,183.444,1.0
6927,1003.532,150.322,1.0,971.832,154.788,1.0,986.476,126.033,1.0,974.189,137.03,1.0,947.984,122.922,1.0,922.134,129.496,1.0,996.185,183.575,0.9369999766349792,1009.683,183.072,1.0
6928,1003.532,150.322,1.0,971.919,154.788,1.0,986.489,126.016,1.0,974.189,137.295,1.0,947.984,122.922,1.0,922.037,129.445,1.0,996.315,183.398,0.8669999837875366,1009.775,183.074,1.0
6929,1003.532,150.583,1.0,971.993,154.788,1.0,986.912,126.016,1.0,974.228,137.295,1.0,948.303,122.967,1.0,922.037,129.329,1.0,996.315,183.398,0.9290000200271606,1009.775,183.074,1.0
6930,1003.532,150.471,1.0,971.993,154.788,1.0,986.912,126.016,1.0,974.25,137.277,1.0,948.303,122.967,1.0,922.037,129.239,1.0,996.315,183.398,0.5019999742507935,1009.509,183.413,1.0
6931,1003.499,150.471,1.0,972.047,154.914,1.0,986.489,126.016,1.0,974.299,137.38,1.0,948.359,123.058,1.0,921.989,129.13,1.0,996.147,181.923,0.4560000002384186,1009.061,183.074,1.0
6932,1003.466,150.835,1.0,972.047,154.914,1.0,986.415,125.953,1.0,974.299,137.379,1.0,948.303,122.967,1.0,922.037,129.239,1.0,996.147,182.716,0.890999972820282,1006.277,183.413,1.0
6933,1003.426,151.682,1.0,972.039,154.914,1.0,986.291,125.728,1.0,974.25,137.379,1.0,948.037,122.967,1.0,922.084,129.01,1.0,,182.716,,1005.144,183.413,1.0
6934,1002.069,153.304,1.0,972.039,155.122,1.0,986.291,125.863,1.0,974.241,137.568,1.0,948.037,122.973,1.0,922.304,129.01,1.0,986.341,182.716,0.5960000157356262,1004.719,182.388,1.0
6935,1001.992,153.458,1.0,972.047,155.453,1.0,986.291,125.863,1.0,974.241,137.583,1.0,948.162,122.973,1.0,922.573,129.01,1.0,986.153,181.926,0.23000000417232513,1004.698,182.339,1.0
6936,1001.941,153.381,1.0,972.088,155.166,1.0,986.518,125.863,1.0,974.241,137.568,1.0,948.162,122.908,1.0,922.573,129.091,1.0,,,,1004.163,181.697,1.0
6937,1001.941,153.583,1.0,972.136,155.352,1.0,986.536,125.863,1.0,974.325,137.583,1.0,948.398,122.908,1.0,922.573,129.091,1.0,,,,1004.156,181.582,1.0
6938,1001.992,153.663,1.0,972.225,155.475,1.0,986.71,125.863,1.0,974.33,137.626,1.0,948.467,122.834,1.0,922.381,129.096,1.0,,,,1004.156,181.582,1.0
6939,1002.216,153.694,1.0,972.621,155.475,1.0,986.882,125.596,1.0,974.336,137.857,1.0,948.553,122.748,1.0,922.381,129.233,1.0,,,,1004.163,181.609,0.9990000128746033
6940,1002.288,153.789,1.0,972.739,155.352,1.0,987.208,125.596,1.0,974.405,138.094,1.0,948.875,122.639,1.0,922.381,129.281,1.0,,,,1004.261,181.609,0.9990000128746033
6941,1002.288,153.874,1.0,972.768,155.793,1.0,987.374,125.709,1.0,974.447,138.206,1.0,948.906,122.639,1.0,922.487,129.281,1.0,,,,1004.352,181.675,1.0
6942,1002.288,153.874,1.0,972.774,155.954,1.0,987.374,125.709,1.0,974.589,138.41,1.0,948.906,122.748,1.0,922.487,129.281,1.0,,,,1004.512,181.705,1.0
6943,1002.288,153.789,1.0,972.774,155.793,1.0,987.374,125.769,1.0,974.677,138.206,1.0,948.875,122.761,1.0,922.592,129.31,1.0,997.902,181.226,0.1889999955892563,1004.861,182.148,1.0
6944,1002.288,153.765,1.0,972.768,155.83,1.0,987.263,126.057,1.0,974.589,138.41,1.0,948.843,122.765,1.0,922.592,129.359,1.0,997.553,181.226,0.14000000059604645,1005.142,182.368,1.0
6945,1003.386,151.809,1.0,973.094,155.83,1.0,987.412,126.23,1.0,974.589,138.41,1.0,948.843,122.784,1.0,922.531,129.504,1.0,997.489,181.226,0.13600000739097595,1005.217,182.43,1.0
6946,1003.386,151.809,1.0,973.094,155.691,1.0,987.412,126.23,1.0,974.747,138.192,1.0,948.843,122.765,1.0,922.592,129.504,1.0,997.404,181.339,0.2199999988079071,1005.359,182.514,1.0
6947,1003.386,151.713,1.0,973.136,155.256,1.0,987.506,126.129,1.0,974.799,138.11,1.0,949.05,122.765,1.0,922.592,129.782,1.0,986.096,182.134,0.38199999928474426,1005.67,182.724,1.0
6948,1003.276,151.713,1.0,973.17,155.145,1.0,988.056,126.129,1.0,974.801,137.944,1.0,949.105,122.707,1.0,922.588,129.782,1.0,986.096,182.134,0.42100000381469727,1005.897,183.109,1.0
6949,1003.276,151.619,1.0,973.17,155.145,1.0,988.286,126.098,1.0,974.801,137.944,1.0,949.157,122.707,1.0,922.588,129.458,1.0,986.096,182.134,0.5170000195503235,1005.897,183.197,1.0
6950,1003.276,151.005,1.0,973.187,155.145,1.0,988.308,125.948,1.0,974.828,137.918,1.0,949.189,122.662,1.0,922.759,129.263,1.0,997.113,182.026,0.4309999942779541,1005.897,183.197,1.0
6951,1003.276,151.005,1.0,973.187,155.408,1.0,988.308,125.948,1.0,974.828,137.944,1.0,949.134,122.662,1.0,922.759,129.263,1.0,997.269,181.83,0.414000004529953,1005.817,183.109,1.0
6952,1003.276,151.005,1.0,973.164,155.459,1.0,988.437,125.948,1.0,974.795,137.944,1.0,949.203,122.662,1.0,922.919,129.223,1.0,997.615,181.356,0.19599999487400055,1005.428,182.775,1.0
6953,1003.037,151.316,1.0,973.164,155.459,1.0,988.437,126.334,1.0,974.743,138.247,1.0,949.217,122.662,1.0,922.947,128.966,1.0,997.615,181.217,0.10100000351667404,1005.256,182.775,1.0
6954,1003.037,151.316,1.0,973.164,155.459,1.0,988.53,126.487,1.0,974.669,138.247,1.0,949.28,122.651,1.0,922.947,128.966,1.0,997.615,181.217,0.17299999296665192,1004.964,182.775,1.0
6955,1003.211,151.316,1.0,973.045,155.308,1.0,988.437,126.487,1.0,974.649,138.247,1.0,949.217,122.598,1.0,922.919,128.954,1.0,997.583,181.217,0.23800000548362732,1004.964,182.875,1.0
6956,1003.211,151.177,1.0,973.164,155.077,1.0,988.437,126.334,1.0,974.565,138.204,1.0,949.219,122.651,1.0,922.783,128.966,1.0,997.579,181.791,0.3009999990463257,1005.178,182.977,1.0
6957,1003.484,151.073,1.0,973.229,154.965,1.0,988.402,126.334,1.0,974.536,137.923,1.0,949.242,122.598,1.0,922.783,129.069,1.0,997.229,181.791,0.6389999985694885,1005.178,183.138,1.0
6958,1003.484,150.892,1.0,973.2,154.965,1.0,988.402,126.276,1.0,974.536,137.829,1.0,949.242,122.524,1.0,922.783,129.123,1.0,997.229,181.791,0.640999972820282,1005.389,183.529,1.0
6959,1003.557,150.542,1.0,973.358,154.925,1.0,988.328,126.221,1.0,974.536,137.829,1.0,949.219,122.598,1.0,923.183,129.069,1.0,997.229,181.791,0.41499999165534973,1005.805,183.69,1.0
6960,1003.557,150.542,1.0,973.358,154.965,1.0,987.874,126.14,1.0,974.536,137.916,1.0,949.219,122.603,1.0,923.183,129.069,1.0,997.229,181.491,0.3580000102519989,1005.805,183.69,1.0
6961,1003.557,150.542,1.0,973.2,155.078,1.0,988.1,126.132,1.0,974.536,137.923,1.0,949.156,122.603,1.0,923.183,129.123,1.0,997.305,181.349,0.4869999885559082,1005.805,183.529,1.0
6962,1003.557,150.542,1.0,973.129,155.336,1.0,987.969,126.132,1.0,974.564,137.916,1.0,949.067,122.603,1.0,923.145,129.123,1.0,997.305,181.349,0.328000009059906,1005.642,183.2,1.0
6963,1003.876,150.302,1.0,972.619,155.431,1.0,987.929,126.07,1.0,974.57,137.916,1.0,949.067,122.603,1.0,923.126,129.358,1.0,996.939,181.349,0.21299999952316284,1005.466,183.2,1.0
6964,1003.958,150.217,1.0,972.619,155.452,1.0,987.929,126.07,1.0,974.57,137.976,1.0,949.067,122.34,1.0,923.102,129.358,1.0,996.939,181.349,0.28999999165534973,1005.466,183.2,1.0
6965,1003.958,150.217,1.0,972.619,155.452,1.0,987.929,126.117,1.0,974.639,137.794,1.0,949.067,122.34,1.0,923.126,129.358,1.0,996.939,181.169,0.3659999966621399,1005.282,183.2,1.0
6966,1004.198,150.217,0.9990000128746033,972.687,155.452,1.0,987.889,126.117,1.0,974.57,137.794,1.0,949.196,122.321,1.0,923.145,129.343,1.0,996.939,181.169,0.2930000126361847,1004.769,183.2,1.0
6967,1004.198,150.882,1.0,972.783,155.585,1.0,987.883,126.117,1.0,974.481,137.935,1.0,949.278,122.321,1.0,922.874,129.311,1.0,996.939,181.111,0.367000013589859,1004.565,183.165,1.0
6968,1003.463,150.95,1.0,972.866,155.845,1.0,987.811,126.532,1.0,974.338,138.037,1.0,949.315,122.222,1.0,922.874,129.15,1.0,997.877,182.238,0.41200000047683716,1003.92,182.9,1.0
6969,1002.464,154.355,0.9990000128746033,972.866,156.097,1.0,987.531,126.225,1.0,974.305,138.174,1.0,949.318,122.222,1.0,922.874,129.078,1.0,997.877,181.169,,1002.92,181.377,0.972000002861023
6970,1002.442,154.477,1.0,972.827,156.097,1.0,987.477,126.654,1.0,974.241,138.327,1.0,949.318,122.222,1.0,922.839,129.078,1.0,1156.581,283.498,0.12800000607967377,1002.92,180.887,0.9980000257492065
6971,1002.356,154.477,1.0,972.827,156.097,1.0,987.477,126.703,1.0,974.249,138.37,1.0,949.648,122.353,1.0,922.839,129.078,1.0,,,,1002.92,180.448,0.37700000405311584
6972,1001.716,154.489,1.0,972.866,156.097,1.0,987.471,126.801,1.0,974.249,138.441,1.0,949.648,122.488,1.0,922.839,129.122,1.0,,,,1002.92,180.448,0.8610000014305115
6973,1001.716,154.489,1.0,972.988,155.929,1.0,987.288,126.745,1.0,974.249,138.607,1.0,949.48,122.622,1.0,923.043,129.122,1.0,,,,1002.759,180.448,0.2199999988079071
6974,1001.716,154.498,1.0,972.988,155.917,1.0,987.288,126.745,1.0,974.161,138.607,1.0,949.457,122.717,1.0,923.043,129.122,1.0,,,,1002.759,180.694,0.9890000224113464
6975,1001.885,154.498,0.9980000257492065,972.988,155.734,1.0,987.273,126.745,1.0,974.249,138.607,1.0,949.457,122.717,1.0,923.267,129.074,1.0,1156.881,283.031,0.28700000047683716,1002.759,180.789,0.9649999737739563
6976,1001.949,154.615,0.9980000257492065,972.938,155.654,1.0,987.273,126.745,1.0,974.317,138.41,1.0,949.348,122.762,1.0,923.272,129.034,1.0,,,,1002.759,181.181,0.8220000267028809
6977,1002.203,154.615,0.9990000128746033,972.808,155.606,1.0,987.273,126.745,1.0,974.358,138.257,1.0,949.276,122.762,1.0,923.314,128.982,1.0,986.565,169.54,0.11800000071525574,1002.793,181.355,0.9959999918937683
6978,1002.613,154.615,0.9950000047683716,972.762,155.564,1.0,987.64,126.885,1.0,974.36,138.169,1.0,949.104,122.717,1.0,923.314,128.769,1.0,,,,1002.82,181.494,0.9860000014305115
6979,1002.613,154.814,0.9929999709129333,972.752,155.564,1.0,987.72,126.885,1.0,974.479,137.978,1.0,949.03,122.762,1.0,923.314,128.769,1.0,,,,1002.909,181.494,0.9860000014305115
6980,1002.613,154.814,0.9869999885559082,972.664,155.564,1.0,987.723,126.885,1.0,974.479,137.978,1.0,949.03,122.762,1.0,923.314,128.724,1.0,,,,1002.909,181.575,0.9959999918937683
6981,1002.524,154.814,0.9959999918937683,972.546,155.271,1.0,987.757,126.884,1.0,974.479,137.906,1.0,949.03,122.872,1.0,923.283,128.724,1.0,,,,1003.085,181.813,0.9990000128746033
6982,1002.477,154.579,0.9980000257492065,972.392,155.177,1.0,987.723,126.884,1.0,974.36,137.886,1.0,949.119,122.898,1.0,923.228,128.769,1.0,986.473,182.619,0.26899999380111694,1003.551,182.209,1.0
6983,1002.086,154.565,0.9990000128746033,972.518,155.161,1.0,987.723,126.884,1.0,974.551,137.862,1.0,949.194,122.999,1.0,922.958,128.878,1.0,986.473,181.938,0.16200000047683716,1003.673,182.48,1.0
6984,1002.086,154.56,0.972000002861023,972.242,154.652,1.0,987.723,127.022,1.0,974.318,137.822,1.0,949.312,122.999,1.0,922.769,128.724,1.0,986.473,181.526,0.5809999704360962,1004.146,183.72,1.0
6985,1002.477,154.451,0.9940000176429749,972.242,154.586,1.0,987.551,127.239,1.0,974.551,137.767,1.0,949.338,122.999,1.0,922.769,128.904,1.0,996.499,181.235,0.4090000092983246,1004.829,183.72,1.0
6986,1004.037,149.31,0.8740000128746033,972.242,154.342,1.0,987.551,127.239,1.0,974.551,137.699,1.0,949.412,122.834,1.0,922.769,128.904,1.0,996.642,181.228,0.5350000262260437,1005.037,183.849,1.0
6987,1004.097,149.256,0.9580000042915344,972.339,154.259,1.0,987.837,127.022,1.0,974.566,137.767,1.0,949.441,122.834,1.0,922.984,128.904,1.0,996.642,181.228,0.49300000071525574,1005.213,183.908,1.0
6988,1004.135,149.068,0.9660000205039978,972.254,154.078,1.0,988.057,126.996,1.0,974.806,137.822,1.0,949.64,122.834,1.0,923.008,128.805,1.0,996.499,181.228,0.24300000071525574,1005.216,183.908,1.0
6989,1004.135,149.068,0.5680000185966492,972.339,154.078,1.0,988.092,126.996,1.0,974.875,138.214,1.0,949.748,122.862,1.0,923.008,128.805,1.0,996.499,181.267,0.5759999752044678,1005.213,184.414,1.0
6990,1004.097,149.31,0.597000002861023,972.531,154.078,1.0,988.093,126.996,1.0,975.262,138.524,1.0,949.748,122.911,1.0,923.008,128.805,1.0,996.911,181.474,0.5699999928474426,1005.071,184.477,1.0
6991,1002.978,154.787,0.9449999928474426,972.531,155.208,1.0,988.522,126.996,1.0,975.262,138.678,1.0,949.945,122.911,1.0,923.204,128.919,1.0,996.911,181.474,0.43700000643730164,1005.071,184.477,1.0
6992,1002.893,154.787,0.9819999933242798,973.034,155.208,1.0,988.889,126.912,1.0,975.4,138.715,1.0,949.959,122.862,1.0,923.089,129.004,1.0,996.911,181.474,0.4350000023841858,1005.071,184.414,1.0
6993,1002.81,154.787,0.9800000190734863,973.037,155.208,1.0,988.889,126.958,1.0,975.4,138.715,1.0,952.189,116.833,1.0,923.355,129.114,1.0,996.911,181.474,0.22699999809265137,1005.071,184.083,1.0
6994,1002.81,154.787,0.9890000224113464,973.075,155.266,1.0,988.949,126.912,1.0,975.4,138.678,1.0,952.189,116.833,1.0,923.355,129.114,1.0,996.911,181.483,0.5540000200271606,1005.189,184.083,1.0
6995,1002.62,154.752,0.9990000128746033,973.295,155.031,1.0,988.949,126.912,1.0,975.4,138.551,1.0,952.189,116.833,1.0,923.355,129.114,1.0,985.826,182.417,0.5230000019073486,1005.27,184.083,1.0
6996,1002.548,154.752,0.9990000128746033,973.503,155.007,1.0,988.862,126.912,1.0,975.376,138.534,1.0,949.89,122.532,1.0,923.089,129.045,1.0,985.747,182.417,0.41100001335144043,1005.287,184.216,1.0
